row_index,example_index,worker_id,aspect,original,simplification,human_rating,raw_output,parsed_output,model
1368,102,0,0,"Today, Landis' father has become a hearty supporter of his son and regards himself as one of Floyd's biggest fans.","Today, Landis' father is now a hearty in favour of his son and see him as one of Floyd's biggest fans.",100.0,"96

The",96,Qwen3-4B
1369,102,20,2,"Today, Landis' father has become a hearty supporter of his son and regards himself as one of Floyd's biggest fans.","Today, Landis' father is now a hearty in favour of his son and see him as one of Floyd's biggest fans.",13.0,"96

The",96,Qwen3-4B
1370,102,20,0,"Today, Landis' father has become a hearty supporter of his son and regards himself as one of Floyd's biggest fans.","Today, Landis' father is now a hearty in favour of his son and see him as one of Floyd's biggest fans.",21.0,"96

The",96,Qwen3-4B
1371,102,6,0,"Today, Landis' father has become a hearty supporter of his son and regards himself as one of Floyd's biggest fans.","Today, Landis' father is now a hearty in favour of his son and see him as one of Floyd's biggest fans.",100.0,"96

The",96,Qwen3-4B
1372,102,4,2,"Today, Landis' father has become a hearty supporter of his son and regards himself as one of Floyd's biggest fans.","Today, Landis' father is now a hearty in favour of his son and see him as one of Floyd's biggest fans.",27.0,"96

The",96,Qwen3-4B
1373,102,7,1,"Today, Landis' father has become a hearty supporter of his son and regards himself as one of Floyd's biggest fans.","Today, Landis' father is now a hearty in favour of his son and see him as one of Floyd's biggest fans.",4.0,"96

The",96,Qwen3-4B
1374,102,15,2,"Today, Landis' father has become a hearty supporter of his son and regards himself as one of Floyd's biggest fans.","Today, Landis' father is now a hearty in favour of his son and see him as one of Floyd's biggest fans.",71.0,"96

The",96,Qwen3-4B
1375,102,15,0,"Today, Landis' father has become a hearty supporter of his son and regards himself as one of Floyd's biggest fans.","Today, Landis' father is now a hearty in favour of his son and see him as one of Floyd's biggest fans.",66.0,"96

The",96,Qwen3-4B
1376,102,15,1,"Today, Landis' father has become a hearty supporter of his son and regards himself as one of Floyd's biggest fans.","Today, Landis' father is now a hearty in favour of his son and see him as one of Floyd's biggest fans.",69.0,"96

The",96,Qwen3-4B
1377,102,7,0,"Today, Landis' father has become a hearty supporter of his son and regards himself as one of Floyd's biggest fans.","Today, Landis' father is now a hearty in favour of his son and see him as one of Floyd's biggest fans.",100.0,"96

The",96,Qwen3-4B
1378,102,7,2,"Today, Landis' father has become a hearty supporter of his son and regards himself as one of Floyd's biggest fans.","Today, Landis' father is now a hearty in favour of his son and see him as one of Floyd's biggest fans.",13.0,"96

The",96,Qwen3-4B
1379,102,27,2,"Today, Landis' father has become a hearty supporter of his son and regards himself as one of Floyd's biggest fans.","Today, Landis' father is now a hearty in favour of his son and see him as one of Floyd's biggest fans.",0.0,"96

The",96,Qwen3-4B
1380,102,27,0,"Today, Landis' father has become a hearty supporter of his son and regards himself as one of Floyd's biggest fans.","Today, Landis' father is now a hearty in favour of his son and see him as one of Floyd's biggest fans.",100.0,"96

The",96,Qwen3-4B
1381,102,27,1,"Today, Landis' father has become a hearty supporter of his son and regards himself as one of Floyd's biggest fans.","Today, Landis' father is now a hearty in favour of his son and see him as one of Floyd's biggest fans.",0.0,"96

The",96,Qwen3-4B
1382,102,20,1,"Today, Landis' father has become a hearty supporter of his son and regards himself as one of Floyd's biggest fans.","Today, Landis' father is now a hearty in favour of his son and see him as one of Floyd's biggest fans.",9.0,"96

The",96,Qwen3-4B
1383,102,14,1,"Today, Landis' father has become a hearty supporter of his son and regards himself as one of Floyd's biggest fans.","Today, Landis' father is now a hearty in favour of his son and see him as one of Floyd's biggest fans.",0.0,"96

The",96,Qwen3-4B
1384,102,19,1,"Today, Landis' father has become a hearty supporter of his son and regards himself as one of Floyd's biggest fans.","Today, Landis' father is now a hearty in favour of his son and see him as one of Floyd's biggest fans.",8.0,"96

The",96,Qwen3-4B
1385,102,19,0,"Today, Landis' father has become a hearty supporter of his son and regards himself as one of Floyd's biggest fans.","Today, Landis' father is now a hearty in favour of his son and see him as one of Floyd's biggest fans.",40.0,"96

The",96,Qwen3-4B
1386,102,4,0,"Today, Landis' father has become a hearty supporter of his son and regards himself as one of Floyd's biggest fans.","Today, Landis' father is now a hearty in favour of his son and see him as one of Floyd's biggest fans.",31.0,"96

The",96,Qwen3-4B
1387,102,28,2,"Today, Landis' father has become a hearty supporter of his son and regards himself as one of Floyd's biggest fans.","Today, Landis' father is now a hearty in favour of his son and see him as one of Floyd's biggest fans.",46.0,"96

The",96,Qwen3-4B
1388,102,14,0,"Today, Landis' father has become a hearty supporter of his son and regards himself as one of Floyd's biggest fans.","Today, Landis' father is now a hearty in favour of his son and see him as one of Floyd's biggest fans.",0.0,"96

The",96,Qwen3-4B
1389,102,14,2,"Today, Landis' father has become a hearty supporter of his son and regards himself as one of Floyd's biggest fans.","Today, Landis' father is now a hearty in favour of his son and see him as one of Floyd's biggest fans.",0.0,"96

The",96,Qwen3-4B
1390,102,6,1,"Today, Landis' father has become a hearty supporter of his son and regards himself as one of Floyd's biggest fans.","Today, Landis' father is now a hearty in favour of his son and see him as one of Floyd's biggest fans.",0.0,"96

The",96,Qwen3-4B
1391,102,28,1,"Today, Landis' father has become a hearty supporter of his son and regards himself as one of Floyd's biggest fans.","Today, Landis' father is now a hearty in favour of his son and see him as one of Floyd's biggest fans.",74.0,"96

The",96,Qwen3-4B
1392,102,6,2,"Today, Landis' father has become a hearty supporter of his son and regards himself as one of Floyd's biggest fans.","Today, Landis' father is now a hearty in favour of his son and see him as one of Floyd's biggest fans.",0.0,"96

The",96,Qwen3-4B
1393,102,4,1,"Today, Landis' father has become a hearty supporter of his son and regards himself as one of Floyd's biggest fans.","Today, Landis' father is now a hearty in favour of his son and see him as one of Floyd's biggest fans.",25.0,"96

The",96,Qwen3-4B
1394,102,28,0,"Today, Landis' father has become a hearty supporter of his son and regards himself as one of Floyd's biggest fans.","Today, Landis' father is now a hearty in favour of his son and see him as one of Floyd's biggest fans.",89.0,"96

The",96,Qwen3-4B
1395,103,3,2,"Shortly after attaining category 4 status, the outer convection of the hurricane became ragged.",", the convection became ragged.",0.0,"41
The",41,Qwen3-4B
1396,103,15,1,"Shortly after attaining category 4 status, the outer convection of the hurricane became ragged.",", the convection became ragged.",100.0,"41
The",41,Qwen3-4B
1397,103,27,2,"Shortly after attaining category 4 status, the outer convection of the hurricane became ragged.",", the convection became ragged.",46.0,"41
The",41,Qwen3-4B
1398,103,27,1,"Shortly after attaining category 4 status, the outer convection of the hurricane became ragged.",", the convection became ragged.",62.0,"41
The",41,Qwen3-4B
1399,103,3,1,"Shortly after attaining category 4 status, the outer convection of the hurricane became ragged.",", the convection became ragged.",0.0,"41
The",41,Qwen3-4B
1400,103,27,0,"Shortly after attaining category 4 status, the outer convection of the hurricane became ragged.",", the convection became ragged.",20.0,"41
The",41,Qwen3-4B
1401,103,15,2,"Shortly after attaining category 4 status, the outer convection of the hurricane became ragged.",", the convection became ragged.",45.0,"41
The",41,Qwen3-4B
1402,103,3,0,"Shortly after attaining category 4 status, the outer convection of the hurricane became ragged.",", the convection became ragged.",0.0,"41
The",41,Qwen3-4B
1403,103,15,0,"Shortly after attaining category 4 status, the outer convection of the hurricane became ragged.",", the convection became ragged.",26.0,"41
The",41,Qwen3-4B
1404,103,11,1,"Shortly after attaining category 4 status, the outer convection of the hurricane became ragged.",", the convection became ragged.",7.0,"41
The",41,Qwen3-4B
1405,103,19,2,"Shortly after attaining category 4 status, the outer convection of the hurricane became ragged.",", the convection became ragged.",100.0,"41
The",41,Qwen3-4B
1406,103,6,2,"Shortly after attaining category 4 status, the outer convection of the hurricane became ragged.",", the convection became ragged.",0.0,"41
The",41,Qwen3-4B
